agr_path,api_path,agr_rows,api_rows,common_rows,agr_range_from,agr_range_to,api_range_from,api_range_to,is_critical_by_close,open_pct_nonzero,open_abs_mean,open_abs_median,open_abs_max,open_rel_mean,open_rel_median,open_rel_max,high_pct_nonzero,high_abs_mean,high_abs_median,high_abs_max,high_rel_mean,high_rel_median,high_rel_max,low_pct_nonzero,low_abs_mean,low_abs_median,low_abs_max,low_rel_mean,low_rel_median,low_rel_max,close_pct_nonzero,close_abs_mean,close_abs_median,close_abs_max,close_rel_mean,close_rel_median,close_rel_max,volume_pct_nonzero,volume_abs_mean,volume_abs_median,volume_abs_max,volume_rel_mean,volume_rel_median,volume_rel_max,turnover_pct_nonzero,turnover_abs_mean,turnover_abs_median,turnover_abs_max,turnover_rel_mean,turnover_rel_median,turnover_rel_max
btcusdt_5m_perp_AGR.parquet,btcusdt_5m_perp_API.parquet,606977,606978,606977,2020-03-25 10:40:00+0000,2026-01-01 00:00:00+0000,2020-03-25 10:35:00+0000,2026-01-01 00:00:00+0000,True,98.318552432794,47.64458570917842,24.30000000000291,7888.200000000012,0.0010176131674606002,0.0006218487394957983,0.13729235160900435,86.94135033123166,37.397153598900765,16.19999999999709,4245.9000000000015,0.000799968895450341,0.0004308370791282144,0.11555513220025315,87.50413936607153,39.10511749209607,17.0,7443.800000000003,0.0008435658138850425,0.0004481763490938409,0.13762711304125042,98.31970568901292,47.64739075780467,24.30000000000291,7888.200000000012,0.0010176656493101307,0.0006218813391178169,0.13729235160900435,99.99522222423585,175.63466426075345,54.900000000000034,37692.509,598297795.0845157,0.42306975629883004,109172000000000.0,99.9973639857853,8250084.793146369,2382703.91,2019832831.6838002,12475446063031.65,0.4230530557553994,4.93464754e+18
btcusdt_15m_perp_AGR.parquet,btcusdt_15m_perp_API.parquet,202326,202327,202326,2020-03-25 10:45:00+0000,2026-01-01 00:00:00+0000,2020-03-25 10:30:00+0000,2026-01-01 00:00:00+0000,True,99.57543766001403,89.9573430997499,47.0,4746.400000000009,0.0019222791964471101,0.00120203513078034,0.14131022164287152,94.89833239425481,74.80457034686594,35.5,4455.799999999999,0.0016102136113346505,0.0009199238296539165,0.12126770721352075,95.4514002154938,80.08151053250693,37.5,8712.100000000006,0.0017379537689380144,0.0009743733044187241,0.14061047316422107,99.57642616371598,89.9581798681336,47.0,4746.400000000009,0.001922299942905067,0.0012021081933588239,0.14131022164287152,99.99901149629805,548.9363831687451,183.25650000000002,61874.204999999994,1577992942.7015612,0.424191258116445,319269000000000.0,99.99950574814903,25854383.915479872,8040771.598250002,3958897027.8918,71327871034865.12,0.4241632543695605,1.4431482835e+19
btcusdt_30m_perp_AGR.parquet,btcusdt_30m_perp_API.parquet,101163,101164,101163,2020-03-25 11:00:00+0000,2026-01-01 00:00:00+0000,2020-03-25 10:30:00+0000,2026-01-01 00:00:00+0000,True,99.71036841532973,127.99875646234294,66.0,6348.0,0.002738950211906994,0.0016840492349501125,0.12211143695014663,97.04140842007453,110.21447070569279,53.599999999998545,7165.199999999997,0.002373911438186691,0.0013616225663536966,0.12126770721352075,97.44966044897838,119.26767691745003,57.0,11480.600000000006,0.0025935183408640605,0.0014646680942184153,0.19194690048739865,99.71135691903166,127.99807340628489,66.0,6348.0,0.0027388087225778744,0.0016840492349501125,0.12211143695014663,100.0,1100.0993668436035,381.41600000000005,84218.607,9774907822.611841,0.41898393053198923,988859000000000.0,100.0,51984640.76514138,16827378.606999997,5688415568.9892,442099372270494.9,0.41909535447793816,4.4724098797e+19
btcusdt_1h_perp_AGR.parquet,btcusdt_1h_perp_API.parquet,50582,50583,50582,2020-03-25 11:00:00+0000,2026-01-01 00:00:00+0000,2020-03-25 10:00:00+0000,2026-01-01 00:00:00+0000,True,99.82207109248348,182.11973429283145,93.39999999999418,5159.5,0.003894341840331552,0.0023516509893730473,0.11084989963980313,98.28792851211894,160.19428650508087,79.69999999999709,7124.0,0.003458045931847374,0.0019886982200455856,0.13869119708247718,98.52912103119687,176.07995729706224,85.09999999999854,11480.600000000006,0.003837757745714687,0.0021785890787210252,0.19194690048739865,99.82207109248348,182.12259104029096,93.40000000000146,5159.5,0.0038941479990586077,0.0023514674326050814,0.11084989963980313,100.0,2195.8593887746592,794.7239999999999,164468.66,0.5667297579052629,0.40924040695685426,34.85574515567168,100.0,103495474.02786554,35360624.445999995,8055734724.614,0.5662654841230707,0.4090239677958698,34.82159057664489
btcusdt_4h_perp_AGR.parquet,btcusdt_4h_perp_API.parquet,12646,12647,12646,2020-03-25 12:00:00+0000,2026-01-01 00:00:00+0000,2020-03-25 08:00:00+0000,2026-01-01 00:00:00+0000,True,99.92883125098845,374.74361853550533,190.0,5823.399999999994,0.00800798634579289,0.004815734565615574,0.12760504485061036,99.52554167325637,341.3928989403764,171.70000000000437,7646.199999999997,0.007334315492045449,0.004313256044818796,0.14466504279668513,99.52554167325637,374.26414676577576,183.0,14854.100000000006,0.008218638768224816,0.004692303019216399,0.27420460946875996,99.92883125098845,374.76105487901316,190.0,5823.399999999994,0.008008078195788172,0.004813712995285584,0.12760504485061036,100.0,8929.382128736343,3894.298499999999,345337.747,0.5975194736291024,0.4266617302332104,43.23676909569799,100.0,430462976.9481521,170065737.90775,14932188870.191599,0.5964599362048694,0.42724851936937946,43.274724791712856
